-41.292882237	174.779489699	Litter_Bin
-41.315995724	174.790927391	Litter_Bin
-41.297625800	174.773235807	Litter_Bin
-41.297617658	174.773377786	Litter_Bin
-41.297413606	174.773460376	Litter_Bin
-41.293825857	174.775345922	Litter_Bin
-41.290767435	174.777049139	Litter_Bin
-41.290418147	174.777213001	Litter_Bin
-41.294980781	174.774690687	Litter_Bin
-41.295555242	174.774376417	Litter_Bin
-41.296098470	174.774076450	Litter_Bin
-41.296198525	174.774172666	Litter_Bin
-41.291518623	174.776791033	Litter_Bin
-41.292041362	174.776379291	Litter_Bin
-41.292075477	174.776457234	Litter_Bin
-41.293201906	174.775702807	Litter_Bin
-41.293234030	174.775807079	Litter_Bin
-41.290303785	174.777506124	Litter_Bin
-41.290241552	174.777303376	Litter_Bin
-41.290467185	174.777422163	Litter_Bin
-41.290834537	174.777210278	Litter_Bin
-41.290657775	174.777312942	Litter_Bin
-41.290585836	174.777121097	Litter_Bin
-41.291838428	174.776522463	Litter_Bin
-41.291498266	174.776688912	Litter_Bin
-41.292243860	174.776271520	Litter_Bin
-41.292405789	174.776241711	Litter_Bin
-41.292661472	174.776080162	Litter_Bin
-41.293041380	174.775801882	Litter_Bin
-41.293136175	174.775765745	Litter_Bin
-41.293366824	174.775758109	Litter_Bin
-41.294157981	174.775319478	Litter_Bin
-41.294977271	174.774855389	Litter_Bin
-41.295148532	174.774768621	Litter_Bin
-41.295290093	174.774687484	Litter_Bin
-41.295649900	174.774495103	Litter_Bin
-41.286405743	174.776360922	Litter_Bin
-41.285715338	174.776732605	Litter_Bin
-41.284866704	174.777143343	Litter_Bin
-41.284553728	174.777382645	Litter_Bin
-41.284795477	174.777184195	Litter_Bin
-41.319235841	174.784271614	Litter_Bin
-41.319296774	174.784078760	Litter_Bin
-41.312114633	174.782064460	Litter_Bin
-41.306920588	174.825801054	Litter_Bin
-41.305749339	174.826141814	Litter_Bin
-41.329234704	174.773782391	Litter_Bin
-41.292050755	174.777845250	Litter_Bin
-41.292113433	174.778045986	Litter_Bin
-41.291931566	174.777572938	Litter_Bin
-41.291916690	174.777319084	Litter_Bin
-41.292188335	174.778140014	Litter_Bin
-41.291445720	174.775287452	Litter_Bin
-41.291474994	174.775603299	Litter_Bin
-41.290931304	174.773846151	Litter_Bin
-41.291867131	174.776829040	Litter_Bin
-41.286184778	174.775429071	Litter_Bin
-41.302153944	174.779358463	Litter_Bin
-41.305172941	174.778434794	Litter_Bin
-41.305034602	174.778445738	Litter_Bin
-41.163707709	174.831024354	Litter_Bin
-41.322563200	174.830844977	Litter_Bin
-41.322761557	174.830886205	Litter_Bin
-41.322596103	174.830974328	Litter_Bin
-41.322865048	174.831311850	Litter_Bin
-41.322674274	174.831427802	Litter_Bin
-41.295306397	174.775629740	Litter_Bin
-41.295234068	174.775370885	Litter_Bin
-41.295102683	174.775438941	Litter_Bin
-41.292246611	174.777924756	Litter_Bin
-41.299720367	174.781487355	Litter_Bin
-41.311872599	174.779365967	Litter_Bin
-41.284906612	174.738533616	Litter_Bin
-41.284716183	174.737786952	Litter_Bin
-41.305810271	174.799070446	Litter_Bin
-41.291368521	174.803841777	Litter_Bin
-41.292195148	174.802686375	Litter_Bin
-41.294664019	174.803715392	Litter_Bin
-41.295186462	174.804656945	Litter_Bin
-41.295389461	174.805003094	Litter_Bin
-41.297958061	174.805202311	Litter_Bin
-41.300323132	174.805132029	Litter_Bin
-41.305689539	174.800040797	Litter_Bin
-41.288928053	174.803855087	Litter_Bin
-41.288917978	174.803983173	Litter_Bin
-41.305348996	174.800363117	Litter_Bin
-41.305869091	174.799264658	Litter_Bin
-41.304984993	174.800352233	Litter_Bin
-41.304380931	174.802432708	Litter_Bin
-41.249376303	174.791652210	Litter_Bin
-41.285373980	174.773634795	Litter_Bin
-41.322572813	174.831339341	Litter_Bin
-41.283195962	174.756892273	Litter_Bin
-41.281539219	174.775852393	Litter_Bin
-41.281649094	174.775862103	Litter_Bin
-41.283962267	174.776729920	Litter_Bin
-41.282865345	174.777369200	Litter_Bin
-41.283032596	174.777251893	Litter_Bin
-41.281589928	174.777881623	Litter_Bin
-41.281640677	174.778045310	Litter_Bin
-41.285239706	174.775782444	Litter_Bin
-41.285448992	174.775792889	Litter_Bin
-41.285241450	174.775806302	Litter_Bin
-41.285247100	174.776002272	Litter_Bin
-41.284568178	174.776381741	Litter_Bin
-41.284110974	174.776434923	Litter_Bin
-41.283954281	174.776517080	Litter_Bin
-41.283384269	174.776825006	Litter_Bin
-41.282968583	174.777068495	Litter_Bin
-41.282798471	174.777154709	Litter_Bin
-41.278323208	174.780233568	Litter_Bin
-41.246444303	174.790677783	Litter_Bin
-41.246579146	174.791085905	Litter_Bin
-41.246730160	174.790886919	Litter_Bin
-41.247395657	174.791845830	Litter_Bin
-41.246951721	174.791425694	Litter_Bin
-41.293539896	174.774782117	Litter_Bin
-41.293415896	174.774809923	Litter_Bin
-41.293456602	174.774696157	Litter_Bin
-41.293393393	174.774614303	Litter_Bin
-41.293249226	174.774882873	Litter_Bin
-41.293169082	174.774853986	Litter_Bin
-41.292513982	174.773031065	Litter_Bin
-41.293198853	174.775661390	Litter_Bin
-41.293286238	174.775607857	Litter_Bin
-41.292784902	174.774428441	Litter_Bin
-41.293104060	174.774799330	Litter_Bin
-41.293633433	174.776643331	Litter_Bin
-41.293869625	174.777833645	Litter_Bin
-41.292757820	174.773631923	Litter_Bin
-41.292867790	174.774691194	Litter_Bin
-41.293193769	174.775241110	Litter_Bin
-41.284558964	174.776160704	Litter_Bin
-41.284522529	174.775567363	Litter_Bin
-41.284692521	174.776062649	Litter_Bin
-41.284529087	174.775578327	Litter_Bin
-41.284542137	174.775639735	Litter_Bin
-41.284595528	174.775765200	Litter_Bin
-41.284506309	174.775901743	Litter_Bin
-41.284380907	174.775589022	Litter_Bin
-41.284538592	174.775606119	Litter_Bin
-41.284493165	174.775887414	Litter_Bin
-41.284389177	174.775633193	Litter_Bin
-41.284590424	174.775729035	Litter_Bin
-41.284520664	174.775549798	Litter_Bin
-41.291934134	174.779359248	Litter_Bin
-41.207132253	174.805153427	Litter_Bin
-41.307293023	174.776612239	Litter_Bin
-41.288050176	174.777464274	Litter_Bin
-41.223586080	174.807145352	Litter_Bin
-41.291342763	174.794532468	Litter_Bin
-41.325414777	174.834675289	Litter_Bin
-41.321435768	174.813491654	Litter_Bin
-41.271626331	174.780227653	Litter_Bin
-41.340567856	174.771183530	Litter_Bin
-41.292413293	174.778453552	Litter_Bin
-41.284794544	174.777462273	Litter_Bin
-41.224824466	174.807206715	Litter_Bin
-41.225273205	174.807130073	Litter_Bin
-41.224466154	174.807263631	Litter_Bin
-41.222422733	174.807413415	Litter_Bin
-41.223204791	174.807406459	Litter_Bin
-41.223513967	174.807413193	Litter_Bin
-41.223857141	174.807438675	Litter_Bin
-41.224144869	174.807484002	Litter_Bin
-41.224789126	174.807517778	Litter_Bin
-41.224133927	174.807238805	Litter_Bin
-41.223836790	174.807193220	Litter_Bin
-41.226682979	174.807382872	Litter_Bin
-41.225589915	174.807071350	Litter_Bin
-41.282827133	174.776697900	Litter_Bin
-41.283082360	174.778033056	Litter_Bin
-41.283251077	174.777929083	Litter_Bin
-41.282720766	174.776389995	Litter_Bin
-41.298051958	174.832425415	Litter_Bin
-41.312552952	174.829560003	Litter_Bin
-41.305999770	174.831579105	Litter_Bin
-41.304336712	174.831389895	Litter_Bin
-41.284346742	174.738431400	Litter_Bin
-41.284703698	174.738435528	Litter_Bin
-41.284799779	174.738484430	Litter_Bin
-41.284431269	174.738132367	Litter_Bin
-41.284479931	174.737937561	Litter_Bin
-41.284898512	174.737199927	Litter_Bin
-41.281529410	174.749684969	Litter_Bin
-41.282270009	174.745987936	Litter_Bin
-41.282426634	174.745945763	Litter_Bin
-41.282520351	174.744908974	Litter_Bin
-41.282415316	174.745273402	Litter_Bin
-41.277839280	174.777917669	Litter_Bin
-41.277676562	174.777831256	Litter_Bin
-41.288895741	174.767964445	Litter_Bin
-41.288725936	174.767813668	Litter_Bin
-41.288348979	174.768017428	Litter_Bin
-41.288107587	174.768149968	Litter_Bin
-41.288171454	174.768369195	Litter_Bin
-41.295834628	174.783119343	Litter_Bin
-41.296938164	174.782531377	Litter_Bin
-41.295668379	174.783235177	Litter_Bin
-41.295099033	174.783302734	Litter_Bin
-41.299525066	174.781073705	Litter_Bin
-41.252055801	174.773244050	Litter_Bin
-41.247432922	174.775077360	Litter_Bin
-41.295422023	174.776126422	Litter_Bin
-41.295391972	174.775867157	Litter_Bin
-41.284957497	174.775471273	Litter_Bin
-41.286297423	174.776232647	Litter_Bin
-41.283898689	174.775285039	Litter_Bin
-41.280816369	174.775714297	Litter_Bin
-41.286429809	174.776160062	Litter_Bin
-41.286204926	174.776082854	Litter_Bin
-41.286124120	174.776042499	Litter_Bin
-41.285787109	174.775879409	Litter_Bin
-41.284988873	174.775488360	Litter_Bin
-41.284436260	174.775342823	Litter_Bin
-41.285129975	174.775684955	Litter_Bin
-41.282573709	174.775579150	Litter_Bin
-41.282817301	174.775466172	Litter_Bin
-41.283204916	174.775296442	Litter_Bin
-41.282230492	174.775799590	Litter_Bin
-41.281356831	174.775825007	Litter_Bin
-41.281224479	174.775791125	Litter_Bin
-41.281245611	174.775792820	Litter_Bin
-41.280071220	174.775877434	Litter_Bin
-41.280082187	174.775868166	Litter_Bin
-41.279636768	174.776559155	Litter_Bin
-41.278569111	174.778437553	Litter_Bin
-41.278561978	174.778464098	Litter_Bin
-41.277945053	174.779774367	Litter_Bin
-41.278644064	174.777875344	Litter_Bin
-41.282869008	174.775802977	Litter_Bin
-41.282887203	174.775788305	Litter_Bin
-41.279191412	174.777261617	Litter_Bin
-41.279182675	174.777328722	Litter_Bin
-41.279197803	174.777300966	Litter_Bin
-41.279209648	174.777275281	Litter_Bin
-41.279224217	174.777284345	Litter_Bin
-41.279753258	174.776893426	Litter_Bin
-41.283226594	174.775638744	Litter_Bin
-41.279518439	174.777332222	Litter_Bin
-41.282619766	174.775940875	Litter_Bin
-41.282330354	174.776105583	Litter_Bin
-41.279942491	174.776504973	Litter_Bin
-41.281073283	174.776094425	Litter_Bin
-41.281119785	174.776106738	Litter_Bin
-41.281513635	174.776194791	Litter_Bin
-41.289766035	174.776202837	Litter_Bin
-41.290087726	174.776121282	Litter_Bin
-41.319918255	174.775464397	Litter_Bin
-41.330434514	174.793258763	Litter_Bin
-41.330103322	174.793733679	Litter_Bin
-41.329459695	174.795020876	Litter_Bin
-41.329516807	174.794894000	Litter_Bin
-41.328783560	174.804509409	Litter_Bin
-41.328702682	174.804178938	Litter_Bin
-41.328584426	174.804088263	Litter_Bin
-41.328186478	174.799983382	Litter_Bin
-41.328601848	174.797284106	Litter_Bin
-41.329301904	174.795309106	Litter_Bin
-41.329682457	174.794015500	Litter_Bin
-41.330864641	174.792708183	Litter_Bin
-41.331099675	174.792338210	Litter_Bin
-41.328366980	174.802943493	Litter_Bin
-41.328233103	174.802219108	Litter_Bin
-41.328247873	174.799342093	Litter_Bin
-41.328300054	174.798713813	Litter_Bin
-41.328358761	174.798141013	Litter_Bin
-41.328866643	174.796531621	Litter_Bin
-41.329336990	174.795301151	Litter_Bin
-41.329603117	174.794705490	Litter_Bin
-41.329864964	174.794168576	Litter_Bin
-41.331361111	174.791956470	Litter_Bin
-41.328084490	174.801473692	Litter_Bin
-41.290636793	174.772862496	Litter_Bin
-41.287732810	174.802425237	Litter_Bin
-41.287792572	174.802230899	Litter_Bin
-41.170299917	174.825023124	Litter_Bin
-41.170925711	174.824992477	Litter_Bin
-41.170642294	174.825014863	Litter_Bin
-41.170565785	174.824793847	Litter_Bin
-41.169076505	174.825176048	Litter_Bin
-41.168652066	174.825187400	Litter_Bin
-41.168649800	174.824906168	Litter_Bin
-41.169071104	174.824880491	Litter_Bin
-41.169511084	174.824864229	Litter_Bin
-41.170077417	174.824808766	Litter_Bin
-41.170259353	174.824783563	Litter_Bin
-41.169573747	174.825195191	Litter_Bin
-41.294285334	174.784775349	Litter_Bin
-41.294296519	174.785024640	Litter_Bin
-41.294819732	174.786362456	Litter_Bin
-41.293969419	174.784201400	Litter_Bin
-41.321347986	174.801767144	Litter_Bin
-41.319267049	174.784335620	Litter_Bin
-41.319264537	174.784354727	Litter_Bin
-41.319273638	174.784341690	Litter_Bin
-41.319268893	174.784360760	Litter_Bin
-41.319393855	174.784307562	Litter_Bin
-41.287219946	174.776902495	Litter_Bin
-41.292105024	174.778177859	Litter_Bin
-41.290214233	174.775505393	Litter_Bin
-41.289996957	174.775477571	Litter_Bin
-41.289843615	174.775202211	Litter_Bin
-41.289616338	174.775157503	Litter_Bin
-41.289606868	174.774991510	Litter_Bin
-41.289231476	174.774808007	Litter_Bin
-41.291038206	174.776708600	Litter_Bin
-41.290925535	174.776428408	Litter_Bin
-41.291066952	174.776602499	Litter_Bin
-41.290698484	174.776233078	Litter_Bin
-41.290713137	174.776254284	Litter_Bin
-41.290830441	174.776419207	Litter_Bin
-41.290929624	174.776552944	Litter_Bin
-41.291672764	174.777731181	Litter_Bin
-41.292024965	174.778314100	Litter_Bin
-41.291441358	174.777023484	Litter_Bin
-41.291555828	174.777227728	Litter_Bin
-41.291448660	174.777043004	Litter_Bin
-41.292292664	174.778757925	Litter_Bin
-41.292261654	174.778744376	Litter_Bin
-41.290653417	174.776009910	Litter_Bin
-41.290611686	174.775894801	Litter_Bin
-41.290753770	174.776147458	Litter_Bin
-41.290770086	174.776177090	Litter_Bin
-41.291660133	174.777407340	Litter_Bin
-41.291674391	174.777430331	Litter_Bin
-41.291924243	174.777698509	Litter_Bin
-41.291907537	174.777801868	Litter_Bin
-41.291546754	174.777526168	Litter_Bin
-41.291474409	174.777407643	Litter_Bin
-41.312818023	174.829412503	Litter_Bin
-41.312933432	174.828974483	Litter_Bin
-41.319371959	174.829849542	Litter_Bin
-41.320206580	174.831397934	Litter_Bin
-41.318616613	174.828938378	Litter_Bin
-41.319325331	174.829737651	Litter_Bin
-41.319608264	174.830294934	Litter_Bin
-41.320531171	174.831703115	Litter_Bin
-41.314536253	174.827663213	Litter_Bin
-41.313154317	174.828470125	Litter_Bin
-41.294506825	174.776169557	Litter_Bin
-41.294912425	174.775952384	Litter_Bin
-41.290089246	174.779075091	Litter_Bin
-41.290772491	174.779674875	Litter_Bin
-41.296638950	174.833886273	Litter_Bin
-41.296825077	174.833007103	Litter_Bin
-41.297851964	174.832444777	Litter_Bin
-41.297597126	174.832530362	Litter_Bin
-41.297409342	174.832542935	Litter_Bin
-41.297243025	174.832600685	Litter_Bin
-41.296713774	174.833241129	Litter_Bin
-41.296727406	174.834326485	Litter_Bin
-41.297006216	174.832778598	Litter_Bin
-41.296660607	174.833581981	Litter_Bin
-41.289052913	174.833166548	Litter_Bin
-41.284276212	174.825999205	Litter_Bin
-41.287708885	174.823857541	Litter_Bin
-41.293535889	174.822301128	Litter_Bin
-41.152352109	174.835695900	Litter_Bin
-41.178692790	174.822200802	Litter_Bin
-41.334747399	174.772753821	Litter_Bin
-41.334776186	174.773240765	Litter_Bin
-41.288208106	174.775452607	Litter_Bin
-41.288419441	174.775668556	Litter_Bin
-41.288196603	174.775423119	Litter_Bin
-41.337340321	174.772738855	Litter_Bin
-41.315132343	174.813077885	Litter_Bin
-41.315724408	174.815184618	Litter_Bin
-41.315865465	174.815448932	Litter_Bin
-41.316676996	174.816896536	Litter_Bin
-41.316012189	174.815922996	Litter_Bin
-41.316360108	174.816030752	Litter_Bin
-41.316295042	174.816632008	Litter_Bin
-41.328920079	174.805021592	Litter_Bin
-41.342544138	174.817872445	Litter_Bin
-41.341561359	174.819256856	Litter_Bin
-41.342546262	174.820430946	Litter_Bin
-41.337213486	174.810110607	Litter_Bin
-41.338383209	174.811145708	Litter_Bin
-41.342108876	174.818250445	Litter_Bin
-41.342834314	174.821014870	Litter_Bin
-41.340457340	174.810635805	Litter_Bin
-41.329157427	174.805273682	Litter_Bin
-41.274029393	174.777966662	Litter_Bin
-41.274914979	174.777782775	Litter_Bin
-41.278552269	174.778072497	Litter_Bin
-41.278239382	174.778131739	Litter_Bin
-41.277416413	174.777610294	Litter_Bin
-41.277283689	174.777845548	Litter_Bin
-41.276858510	174.777687842	Litter_Bin
-41.275662704	174.777755206	Litter_Bin
-41.274494746	174.777978395	Litter_Bin
-41.274384508	174.777802508	Litter_Bin
-41.274037473	174.777809131	Litter_Bin
-41.273380218	174.777789511	Litter_Bin
-41.327041641	174.818010258	Litter_Bin
-41.222177799	174.805969398	Litter_Bin
-41.277109167	174.779740958	Litter_Bin
-41.276139669	174.779999811	Litter_Bin
-41.275272417	174.779733830	Litter_Bin
-41.274435683	174.779233405	Litter_Bin
-41.272795211	174.777880578	Litter_Bin
-41.223782740	174.823082160	Litter_Bin
-41.223640591	174.822887638	Litter_Bin
-41.283251232	174.757203452	Litter_Bin
-41.283239009	174.757541446	Litter_Bin
-41.283514411	174.757084433	Litter_Bin
-41.265118610	174.764216601	Litter_Bin
-41.305432805	174.763422730	Litter_Bin
-41.304779035	174.763465660	Litter_Bin
-41.325709216	174.795294997	Litter_Bin
-41.327656512	174.795233599	Litter_Bin
-41.325489368	174.795288261	Litter_Bin
-41.326268358	174.795520143	Litter_Bin
-41.288918383	174.774380141	Litter_Bin
-41.291269619	174.793401895	Litter_Bin
-41.291178002	174.794577872	Litter_Bin
-41.290681036	174.796450991	Litter_Bin
-41.290558069	174.796605832	Litter_Bin
-41.290352851	174.796757553	Litter_Bin
-41.291111922	174.795034727	Litter_Bin
-41.291003259	174.795404735	Litter_Bin
-41.290802142	174.796233351	Litter_Bin
-41.291560208	174.787826823	Litter_Bin
-41.291519836	174.787465084	Litter_Bin
-41.291004058	174.789963715	Litter_Bin
-41.290616831	174.791143449	Litter_Bin
-41.291301537	174.789854499	Litter_Bin
-41.290839063	174.791821170	Litter_Bin
-41.290988254	174.792171133	Litter_Bin
-41.291137700	174.792571200	Litter_Bin
-41.291139888	174.792795727	Litter_Bin
-41.292399806	174.785389688	Litter_Bin
-41.292309555	174.785361412	Litter_Bin
-41.290852171	174.790451001	Litter_Bin
-41.290791961	174.790604464	Litter_Bin
-41.290613173	174.791205750	Litter_Bin
-41.290610867	174.791526603	Litter_Bin
-41.290674679	174.791487344	Litter_Bin
-41.291176918	174.792663024	Litter_Bin
-41.291228239	174.792821324	Litter_Bin
-41.290899850	174.791976161	Litter_Bin
-41.292160191	174.785854268	Litter_Bin
-41.291998071	174.786076274	Litter_Bin
-41.291796980	174.786340006	Litter_Bin
-41.291898409	174.786216187	Litter_Bin
-41.291641055	174.786596054	Litter_Bin
-41.291269208	174.793687146	Litter_Bin
-41.291266614	174.793767305	Litter_Bin
-41.291259870	174.794027422	Litter_Bin
-41.291219166	174.794352575	Litter_Bin
-41.291160011	174.794696832	Litter_Bin
-41.291419749	174.792828351	Litter_Bin
-41.291001348	174.795097662	Litter_Bin
-41.290929986	174.795750021	Litter_Bin
-41.289348148	174.797288006	Litter_Bin
-41.289862420	174.797077485	Litter_Bin
-41.290127366	174.796945695	Litter_Bin
-41.288195144	174.799477726	Litter_Bin
-41.288431727	174.799010001	Litter_Bin
-41.288607691	174.798635097	Litter_Bin
-41.288773155	174.798286645	Litter_Bin
-41.289111581	174.797540022	Litter_Bin
-41.291184367	174.795304146	Litter_Bin
-41.286626198	174.802508084	Litter_Bin
-41.291439239	174.793044615	Litter_Bin
-41.248331847	174.774498628	Litter_Bin
-41.248255317	174.774496568	Litter_Bin
-41.248223018	174.774508786	Litter_Bin
-41.248190970	174.774504661	Litter_Bin
-41.248161390	174.774500590	Litter_Bin
-41.248129242	174.774503002	Litter_Bin
-41.247725831	174.774525835	Litter_Bin
-41.169756339	174.826414441	Litter_Bin
-41.169775441	174.826411824	Litter_Bin
-41.169279796	174.826484858	Litter_Bin
-41.169354659	174.825894030	Litter_Bin
-41.284050625	174.776669354	Litter_Bin
-41.316156767	174.816178224	Litter_Bin
-41.315794408	174.816415428	Litter_Bin
-41.315386418	174.816763507	Litter_Bin
-41.313330568	174.818762932	Litter_Bin
-41.316202705	174.816446388	Litter_Bin
-41.224143798	174.801271552	Litter_Bin
-41.275542241	174.777980090	Litter_Bin
-41.297248889	174.782341668	Litter_Bin
-41.319954781	174.775221442	Litter_Bin
-41.323632313	174.763614714	Litter_Bin
-41.345205868	174.789051404	Litter_Bin
-41.345246879	174.789090739	Litter_Bin
-41.345828158	174.791451069	Litter_Bin
-41.345797284	174.791378018	Litter_Bin
-41.334548170	174.791066922	Litter_Bin
-41.334657622	174.791089651	Litter_Bin
-41.331646640	174.791668155	Litter_Bin
-41.332829990	174.791061909	Litter_Bin
-41.329907869	174.791674020	Litter_Bin
-41.334636553	174.791007584	Litter_Bin
-41.334547258	174.791005150	Litter_Bin
-41.178729325	174.822165465	Litter_Bin
-41.178760464	174.822156326	Litter_Bin
-41.177122171	174.825325589	Litter_Bin
-41.343405702	174.770584794	Litter_Bin
-41.343433012	174.770591809	Litter_Bin
-41.343416748	174.770603918	Litter_Bin
-41.343403145	174.770628648	Litter_Bin
-41.313029014	174.779511244	Litter_Bin
-41.311546205	174.779037853	Litter_Bin
-41.313839792	174.779980389	Litter_Bin
-41.314242521	174.779850450	Litter_Bin
-41.314151706	174.780070918	Litter_Bin
-41.313196315	174.779765805	Litter_Bin
-41.311675652	174.779317756	Litter_Bin
-41.311127165	174.779222635	Litter_Bin
-41.311121891	174.778954978	Litter_Bin
-41.312359399	174.779277551	Litter_Bin
-41.312773442	174.779414496	Litter_Bin
-41.313312789	174.779581707	Litter_Bin
-41.312037746	174.779208165	Litter_Bin
-41.309266083	174.778398035	Litter_Bin
-41.308800426	174.778314480	Litter_Bin
-41.307844883	174.778214953	Litter_Bin
